count,mean,std,min,max,median,range,p10,p25,p75,p90,iqr,skew,kurtosis,slope,intercept,dmean,dstd,dmax,dmin,dmedian,drange,energy,rms,variance,median_dt,mean_dt,std_dt,zero_crossings,fft_real_1,fft_imag_1,fft_abs_1,fft_real_2,fft_imag_2,fft_abs_2,segment,channel,anomaly,label,train
49,-4.081374836734694e-06,1.6349417100238438e-05,-3.05417e-05,2.02496e-05,-5.16262e-06,5.07913e-05,-2.5190879999999998e-05,-1.88291e-05,1.22941e-05,1.808802e-05,3.11232e-05,0.031012050798041497,-1.396809161661383,3.1337863530612194e-08,-7.841918460408155e-06,4.2687916666666656e-08,4.3558803100562584e-07,7.699159999999999e-07,-7.710200000000002e-07,8.759999999999963e-08,1.540936e-06,1.3914091943699511e-08,1.68511441770433e-05,2.6730343951756905e-10,5.0,5.0,0.0,2,-0.0005612095574832525,6.42191748996074e-06,0.0005612462992615594,2.2404089558794985e-05,4.8646300376009494e-05,5.3557499654403656e-05,1303,CADC0873,0,nominal,1
47,5.669740425531917e-07,1.3350308051784225e-05,-2.0328e-05,1.95644e-05,1.05948e-06,3.98924e-05,-1.724818e-05,-1.2371100000000001e-05,1.363215e-05,1.830208e-05,2.600325e-05,-0.015225917572078487,-1.4684482426628653,-6.3638894198104614e-09,1.3073516456919927e-06,1.1348376811594201e-08,3.724840112869847e-07,5.6241e-07,-6.053960000000001e-07,-2.9429999999999477e-08,1.167806e-06,8.391952678195798e-09,1.3362342034331549e-05,1.7823072507753473e-10,5.0,5.065217391304348,0.32317540755040225,2,-0.0004398353319875881,-5.5841342790638976e-05,0.0004433659603863308,-3.052331302959551e-06,2.267658752134337e-06,3.8024995199418774e-06,1304,CADC0873,0,nominal,0
45,-2.1440150222222223e-06,1.1673855738543987e-05,-1.96492e-05,1.45956e-05,-1.88734e-06,3.42448e-05,-1.74461e-05,-1.3601e-05,9.57199e-06,1.3293940000000001e-05,2.3172990000000003e-05,-0.031214487661417246,-1.4950305092333944,-2.1533632419055942e-09,-1.9046088822388074e-06,-4.049143939393956e-09,3.3705964984688395e-07,5.543985999999999e-07,-5.2671e-07,-1.333000000000009e-08,1.0811086e-06,6.3394068698932904e-09,1.1869107305094637e-05,1.3627890780433636e-10,5.0,5.068181818181818,0.25205764787294127,2,-0.00037050744008099975,-1.6876165713975852e-05,0.00037089158540546747,-3.6656950982257463e-06,-1.634298774632395e-05,1.674904680958445e-05,1305,CADC0873,0,nominal,1
48,-3.284475520833334e-06,1.2177406802907583e-05,-2.01602e-05,1.45298e-05,-3.891115e-06,3.469e-05,-1.908532e-05,-1.5552825e-05,8.756005e-06,1.3063410000000002e-05,2.430883e-05,0.04792902883881392,-1.5093880693369452,3.2659536799826293e-09,-3.668225078231292e-06,-1.562978723404257e-09,3.348960459746487e-07,5.507040000000001e-07,-5.805548e-07,-2.4359999999999882e-08,1.1312588000000001e-06,7.635696762741756e-09,1.26125737219036e-05,1.4828923644349988e-10,5.0,5.0,0.0,2,-0.0004127684737677108,-1.595727623506755e-05,0.0004130768059348862,9.34937450529883e-06,2.072222220998356e-06,9.576267987767004e-06,1306,CADC0873,0,nominal,1
46,-9.273952173913052e-08,1.253740699070974e-05,-2.08304e-05,1.77049e-05,-1.5123400000000002e-07,3.8535300000000004e-05,-1.60943e-05,-1.151415e-05,1.2265425e-05,1.6640599999999998e-05,2.3779575e-05,-0.02272233325102364,-1.4169445524362931,3.426652365700685e-08,-3.959642223989622e-06,3.296062592592593e-08,3.4878165732808477e-07,7.21331e-07,-6.23336e-07,8.403999999999996e-08,1.344667e-06,7.230978034801134e-09,1.2537749984330916e-05,1.5718657405069746e-10,5.0,5.022222222222222,0.33259176771323923,2,-0.00040378184760752234,4.44183894557189e-05,0.0004062176433627475,3.1264776918024973e-06,9.80065831574421e-06,1.028726232674684e-05,1307,CADC0873,0,nominal,0
51,-6.566486274509806e-07,2.457596528174751e-05,-3.52388e-05,3.49355e-05,-2.58987e-06,7.017429999999999e-05,-3.2523e-05,-2.44385e-05,2.355645e-05,3.25061e-05,4.799495e-05,0.05709486221196932,-1.5011635435122068,-2.386521809954744e-09,-3.583334012066354e-07,-6.248399999999987e-09,6.225797039129368e-07,1.02218e-06,-1.0583219999999999e-06,1.8440000000000455e-08,2.080502e-06,3.0824872104429195e-08,2.4584736259508503e-05,6.039780695296589e-10,5.0,5.0,0.0,2,-0.0008843131753891912,-4.820998249347811e-05,0.0008856263289779364,2.592696998835333e-05,-1.30694943739071e-05,2.903479732952451e-05,1308,CADC0873,0,nominal,1
43,-1.1076019790697673e-05,1.390278211143064e-05,-3.57479e-05,7.4533e-06,-9.71114e-06,4.3201199999999996e-05,-3.160484e-05,-2.31233e-05,0.0,6.235566e-06,2.31233e-05,-0.302862912884222,-1.2388698453658415,6.267394388402297e-08,-1.7656783898520086e-05,5.220428571428571e-08,9.553913620543634e-07,4.6558599999999995e-06,-3.0879e-06,0.0,7.74376e-06,1.3586519288199221e-08,1.7775420243747894e-05,1.932873504379158e-10,5.0,5.0,0.0,4,-0.000392398566976234,7.20636645749169e-05,0.00039896090925925075,-4.173586202373414e-05,1.2919210282576316e-05,4.3689680396972455e-05,1309,CADC0873,1,anomaly,0
54,1.4527761111111112e-06,2.956962414657671e-05,-5.05051e-05,4.31732e-05,7.650650000000001e-07,9.36783e-05,-4.079615e-05,-2.2621075e-05,2.9464575e-05,4.008642e-05,5.2085650000000005e-05,-0.12046923492446733,-1.2661385564195198,-9.708189677911185e-08,1.4316127434343429e-05,-9.593132075471698e-08,6.843045787320525e-07,9.5458e-07,-1.215968e-06,2.2139999999999757e-08,2.1705480000000003e-06,4.73295544523367e-08,2.9605290584603755e-05,8.743626721698126e-10,5.0,5.0,0.0,2,-0.0010761946144511934,-0.0002786504474029411,0.0011116838219618077,4.807207098916274e-05,-0.00013361181115616877,0.00014199661999364212,1310,CADC0873,0,nominal,1
53,-5.11313396226415e-07,2.9818080341668795e-05,-5.06229e-05,4.19714e-05,-2.60273e-06,9.259430000000001e-05,-4.407722e-05,-2.31454e-05,2.74886e-05,3.890356e-05,5.0634000000000003e-05,-0.09807717864810227,-1.2660688513975575,1.3519725753910656e-07,-1.8086956876310266e-05,1.0361807692307695e-07,6.831244363016563e-07,1.136696e-06,-9.844799999999997e-07,1.1556999999999965e-07,2.1211759999999995e-06,4.71371059025229e-08,2.9822463960098527e-05,8.891179152622151e-10,5.0,5.0,0.0,2,-0.0010619245736273512,0.00029743451433302226,0.0011027924058453398,4.330571649509984e-05,0.00010004109089292341,0.00010901194864876108,1311,CADC0873,0,nominal,0
43,-5.8163948139534885e-06,2.2508990461921517e-05,-4.67774e-05,2.49681e-05,-4.85085e-06,7.174549999999999e-05,-3.978574e-05,-2.256605e-05,1.5452700000000002e-05,2.2446980000000002e-05,3.801875e-05,-0.2749628655428209,-1.1459500450982558,-1.585831180610088e-07,1.0834832582452429e-05,-1.1015619047619045e-07,6.254489780796024e-07,9.64118e-07,-1.1699199999999997e-06,-1.234799999999997e-07,2.134038e-06,2.3240859310606324e-08,2.3248335429588475e-05,5.066546516148738e-10,5.0,5.0,0.0,2,-0.0005877340952875265,-0.00032719092838347664,0.0006726702538241813,1.0034367744540771e-05,-7.505805008432784e-05,7.572581738412697e-05,1312,CADC0873,0,nominal,1
52,-4.721225961538461e-06,2.90144249654319e-05,-4.6611e-05,3.72001e-05,-5.48321e-06,8.38111e-05,-4.177316e-05,-3.406515e-05,2.3974575e-05,3.452161e-05,5.8039724999999994e-05,0.035462223160193665,-1.4925096910424562,4.307280466148718e-08,-1.0213008555878074e-05,1.8465098039215655e-08,7.167177520416646e-07,1.153984e-06,-1.129892e-06,-2.319999999999666e-09,2.283876e-06,4.493459519403829e-08,2.939603426747531e-05,8.418368560746779e-10,5.0,5.0,0.0,2,-0.0010639442994035651,7.006525025453875e-05,0.0010662488506566251,2.033186648081227e-05,8.976806869670158e-06,2.222538764946373e-05,1313,CADC0873,0,nominal,0
53,1.9441815094339631e-07,2.0050503607439895e-05,-2.9456e-05,2.91967e-05,4.89023e-07,5.86527e-05,-2.5948720000000003e-05,-1.90203e-05,2.01679e-05,2.742576e-05,3.9188200000000005e-05,0.025642919158896188,-1.47909132762199,2.908940228498627e-08,-3.6014744189238693e-06,1.554025641025642e-08,4.867748765742287e-07,9.307820000000001e-07,-8.051399999999999e-07,3.874999999999993e-08,1.735922e-06,2.130920614645695e-08,2.00514461655357e-05,4.020226949119602e-10,5.0,5.038461538461538,0.19230769230769232,2,-0.0007493117983937621,4.7265660175189176e-05,0.0007508010481105435,1.2378421192190943e-05,1.9056674899440318e-05,2.2724043861827068e-05,1314,CADC0873,0,nominal,1
52,-6.573920076923077e-06,1.824173208884698e-05,-3.71643e-05,1.97241e-05,-6.690545e-06,5.68884e-05,-2.9269669999999997e-05,-2.370135e-05,1.0825774999999999e-05,1.785464e-05,3.4527125e-05,-0.018145848553892195,-1.3852386313328873,-2.360976074447196e-08,-3.5636755820029003e-06,-4.4526274509803924e-08,4.5919255775105674e-07,6.847320000000002e-07,-8.452280000000001e-07,-7.657999999999987e-08,1.5299600000000003e-06,1.955081516851018e-08,1.9390131891739208e-05,3.3276078960126953e-10,5.0,5.0,0.0,2,-0.0006627291752225467,-5.586796757147997e-05,0.0006650798369306688,1.896039530323441e-05,-5.776077971459237e-05,6.0793126776738324e-05,1315,CADC0873,0,nominal,1
48,5.035298333333333e-07,2.331430008362566e-05,-3.72809e-05,3.3824e-05,4.266100000000001e-08,7.11049e-05,-3.22403e-05,-1.9932100000000002e-05,2.301175e-05,3.1656590000000004e-05,4.2943850000000004e-05,-0.06106038143233872,-1.3645039744996315,1.0867275940078156e-07,-1.2265519396258501e-05,5.6268510638297885e-08,6.071250070027142e-07,9.749740000000001e-07,-9.623763999999998e-07,9.228000000000041e-08,1.9373504e-06,2.6102886272755398e-08,2.3319736934245294e-05,5.435565883893475e-10,5.0,5.0,0.0,2,-0.0007557059998709117,0.00022299888167820445,0.0007879213536074678,5.731565298203982e-06,3.2874253952370645e-05,3.3370157531730845e-05,1316,CADC0873,0,nominal,0
47,2.244863421276596e-06,2.7108171297588668e-05,-4.51678e-05,4.12332e-05,2.02679e-06,8.6401e-05,-3.426646e-05,-2.10682e-05,2.802175e-05,3.868468e-05,4.908995e-05,-0.07377690859003477,-1.3121990573867037,-8.25627002867715e-08,1.1739573954255322e-05,-9.472782608695651e-08,7.264395354545875e-07,1.039916e-06,-1.277838e-06,-1.2287000000000007e-07,2.317754e-06,3.4774941055341e-08,2.720096253590295e-05,7.348529510994101e-10,5.0,5.0,0.0,2,-0.0008700736308743311,-0.00019063815579743672,0.0008907137753446331,3.365864096193374e-05,-8.111556743827745e-05,8.782163396474756e-05,1317,CADC0873,0,nominal,1
53,2.0274190000000006e-06,3.1624307418447416e-05,-4.55563e-05,4.85398e-05,7.67825e-07,9.409610000000001e-05,-3.941324e-05,-2.7278e-05,3.26114e-05,4.571418e-05,5.9889399999999996e-05,0.0613404112018942,-1.438052679735465,7.100635297532653e-08,-7.203406886792448e-06,5.397576923076926e-08,7.637327639379793e-07,1.5185540000000002e-06,-1.2640800000000002e-06,6.593000000000023e-08,2.7826340000000004e-06,5.322298411739555e-08,3.168922920328024e-05,1.0000968196964683e-09,5.0,5.0,0.0,2,-0.0011734783665565273,0.00011294148682990289,0.0011789008678525623,6.143594159978039e-05,7.116650034895422e-05,9.4016199094461e-05,1318,CADC0873,0,nominal,1
42,-1.2233785714285712e-05,1.091471744412446e-05,-3.18703e-05,2.68735e-06,-1.18135e-05,3.455765e-05,-2.743057e-05,-2.1113875e-05,-1.449905e-06,1.9172709999999992e-06,1.9663969999999998e-05,-0.1765028418372198,-1.2561395064532463,4.291302494125265e-08,-1.6632370770764103e-05,4.114439024390243e-08,3.327686297352428e-07,5.821400000000002e-07,-4.538139999999999e-07,-5.3844e-08,1.0359540000000001e-06,1.1289455931101712e-08,1.6395016614451356e-05,1.191310568850748e-10,5.0,5.0,0.0,2,-0.00031811643065521636,3.476515219168954e-05,0.0003200104361731448,-8.772276387674657e-06,3.330698198980643e-05,3.444282047526079e-05,1319,CADC0873,0,nominal,1
52,5.4751122307692304e-06,2.732532086576973e-05,-4.17684e-05,4.3977e-05,5.38511e-06,8.57454e-05,-3.187271e-05,-1.8140875e-05,3.168695e-05,4.171465e-05,4.9827825e-05,-0.07838857192411455,-1.332230447009936,-7.90778804405361e-08,1.555754198693758e-05,-7.505960784313723e-08,6.583472493526444e-07,9.319400000000001e-07,-1.0515699999999998e-06,-1.1879999999998944e-08,1.98351e-06,4.038580074655305e-08,2.786844118993363e-05,7.466731604172707e-10,5.0,5.0,0.0,2,-0.0009681552386665793,-0.00023270283161148898,0.0009957284639888256,2.8918426896164262e-05,-8.641810724652743e-05,9.112828690489639e-05,1320,CADC0873,0,nominal,1
62,4.942975096774194e-06,2.6752183077736406e-05,-4.22934e-05,5.94897e-05,1.875035e-05,0.00010178309999999999,-3.72086e-05,-1.912995e-05,2.460875e-05,2.57163e-05,4.37387e-05,-0.4205670883144931,-0.9276668417505105,1.2327198872856388e-07,-1.3856003184331792e-05,1.5482950819672153e-08,1.9403000895284453e-06,7.11548e-06,-7.007779999999999e-06,6.012000000000037e-08,1.4123259999999998e-05,4.5886962738387466e-08,2.7205005095240396e-05,7.156792994247261e-10,5.0,5.0,0.0,2,-0.0009674807638701522,0.0004532150307622173,0.0010683739479075529,-0.0002753866542881565,0.00024431167965603136,0.0003681385692594242,1321,CADC0873,1,anomaly,1
51,-1.0163546921568627e-05,1.8080955997680653e-05,-4.38684e-05,1.42384e-05,-9.59401e-06,5.8106800000000004e-05,-3.86067e-05,-2.04941e-05,6.963185e-06,1.2219e-05,2.7457285e-05,-0.336701614642614,-1.0557655691230285,1.1032790103167421e-07,-2.395453455052789e-05,9.320079999999999e-08,4.1577916487015077e-07,7.640200000000001e-07,-6.857779999999999e-07,1.1796000000000014e-07,1.449798e-06,2.1941151446666545e-08,2.0741712943173018e-05,3.2692096979006396e-10,5.0,5.0,0.0,2,-0.0005953915653740924,0.00021684449268361542,0.0006336502585226544,2.892165992114929e-06,9.725303167290482e-05,9.729602660796058e-05,1322,CADC0873,0,nominal,1
55,5.101505854545456e-06,2.892415898576606e-05,-4.34955e-05,4.60919e-05,4.98068e-06,8.95874e-05,-3.7342199999999996e-05,-1.83937e-05,3.266295e-05,4.322074000000001e-05,5.105665e-05,-0.11927965175539146,-1.2801637535862223,-1.2981975809523806e-07,2.2627173197402582e-05,-8.451111111111111e-08,6.384769505433179e-07,1.03712e-06,-1.09152e-06,-1.2451999999999995e-07,2.1286399999999997e-06,4.744477842598082e-08,2.9370603245725703e-05,8.366069730338715e-10,5.0,5.0,0.0,2,-0.001020008573076336,-0.00044481514898420777,0.001112779405774148,4.893917174719566e-05,-9.117389631160147e-05,0.00010347812280835099,1323,CADC0873,0,nominal,1
50,5.455619800000004e-07,2.4972279022959608e-05,-3.76092e-05,3.63013e-05,1.075045e-07,7.39105e-05,-3.1952599999999996e-05,-2.30862e-05,2.4895075e-05,3.3816210000000004e-05,4.7981275e-05,-0.008897930477343479,-1.448301677505694,5.4412512969988e-08,-6.119970858823532e-06,2.9342448979591826e-08,6.373630688963568e-07,1.0748248e-06,-9.185499999999999e-07,4.843999999999915e-08,1.9933748e-06,3.1195617873728505e-08,2.4978237677517804e-05,6.236147196005484e-10,5.0,5.0,0.0,2,-0.000877255890771344,7.528320704591117e-05,0.000880480243478604,9.802905423718522e-06,5.281759591658137e-05,5.371959971140555e-05,1324,CADC0873,0,nominal,0
50,-1.513664696e-05,1.4234294460463026e-05,-3.65465e-05,5.64281e-06,-1.665925e-05,4.218931e-05,-3.345099e-05,-2.859805e-05,-1.1831819999999999e-06,3.955811000000001e-06,2.7414868e-05,0.06072957611066004,-1.4862042701146758,-1.9559848105642243e-08,-1.2740565567058818e-05,-2.1984081632653064e-08,3.8064822391360383e-07,9.298399999999996e-07,-6.681800000000001e-07,-4.1120000000000715e-08,1.5980199999999997e-06,2.1586660998942275e-08,2.07781909698329e-05,2.0261513878716838e-10,5.0,5.0,0.0,2,-0.0004964687843684939,-6.70407846281838e-05,0.000500974770478407,2.390229192199553e-05,-1.099778823703228e-05,2.6311041507908773e-05,1325,CADC0873,0,nominal,1
69,1.5588072463768113e-06,2.371416565221357e-05,-3.70023e-05,3.3731e-05,3.32541e-06,7.073330000000001e-05,-3.06002e-05,-2.22197e-05,2.47737e-05,3.240402e-05,4.69934e-05,-0.10641321439748987,-1.473213066070477,-1.2921830763609791e-08,3.755518476190479e-06,1.7250588235294134e-08,4.542016380566026e-07,9.001380000000001e-07,-7.091500000000001e-07,-8.560999999999934e-08,1.609288e-06,3.89706157502268e-08,2.3765343098974663e-05,5.623616525806258e-10,5.0,5.0,0.0,2,-0.0011291889814503482,-0.00021114137576229284,0.0011487595206951143,-9.018928238910292e-05,9.040783434883964e-05,0.00012770153941714477,1326,CADC0873,0,nominal,1
39,-1.7967155307692307e-05,1.5853988104577905e-05,-4.68871e-05,7.5671e-07,-1.36414e-05,4.764381e-05,-4.344864e-05,-3.058685e-05,-4.149305e-06,-2.1767959999999995e-07,2.6437545000000002e-05,-0.5793225922746668,-1.0216840418489552,2.0564688133603248e-07,-3.750360903461539e-05,1.4800789473684208e-07,3.9392453540391063e-07,8.432799999999998e-07,-4.926839999999999e-07,1.2139710000000022e-07,1.3359639999999999e-06,2.239253673816251e-08,2.3961794771486413e-05,2.5134893882009773e-10,5.0,5.0,0.0,2,-0.00031063937384258317,0.00027548190224020795,0.00041519525411930664,-1.5487014562390382e-05,8.090688102721299e-05,8.237579145360176e-05,1327,CADC0873,0,nominal,1
42,3.6755314285714286e-06,1.992002157850985e-05,-2.83339e-05,3.22163e-05,3.52403e-06,6.0550199999999995e-05,-2.2201539999999997e-05,-1.4364025e-05,2.3168975e-05,3.03308e-05,3.7533e-05,-0.014703057826640923,-1.4070259997480221,-4.1543689864063016e-08,7.95749889098878e-06,-4.955365853658538e-08,6.124881757436114e-07,8.133760000000001e-07,-1.042126e-06,-8.740000000000191e-09,1.8555020000000001e-06,1.723330522077e-08,2.02562778162898e-05,3.96807259688298e-10,5.0,5.024390243902439,0.1542574468374819,2,-0.0005806417477942627,-9.097133950468778e-05,0.0005877249559894947,1.935741241984767e-05,-4.901288494218188e-05,5.2696985738727336e-05,1328,CADC0873,0,nominal,1
38,-1.4469505263157893e-06,1.5585702028155498e-05,-2.81009e-05,2.02152e-05,-6.161849999999999e-07,4.8316099999999996e-05,-2.202635e-05,-1.5748925e-05,1.3728225e-05,1.861337e-05,2.947715e-05,-0.11351235596695156,-1.347803885382723,5.8474615078236104e-08,-6.8558524210526295e-06,4.785351351351351e-08,5.241686235248463e-07,8.642259999999999e-07,-8.05778e-07,6.004000000000019e-08,1.6700039999999998e-06,9.310295394370128e-09,1.5652724157029536e-05,2.4291410771045045e-10,5.0,5.0,0.0,2,-0.00041415884351815526,4.623078557927758e-05,0.00041673112818647586,-1.2642488594007125e-05,1.711504782264197e-05,2.1278096245221796e-05,1329,CADC0873,0,nominal,0
37,4.0121975675675687e-07,1.171868842910297e-05,-1.94797e-05,1.93032e-05,0.0,3.87829e-05,-1.641968e-05,-8.44433e-06,1.03379e-05,1.6020179999999998e-05,1.878223e-05,-0.04834694032821895,-1.0915364475788902,6.628517292877809e-08,-5.578777736115169e-06,5.5465103174603173e-08,8.93975011965502e-07,2.99516e-06,-3.6797200000000002e-06,9.284999999999962e-08,6.67488e-06,5.0870795242893415e-09,1.1725554818071674e-05,1.3732765849839184e-10,5.0,5.055555555555555,0.4044505494044732,4,-0.00027423584542815083,4.874212795863834e-05,0.0002785338291045253,-2.832320334401672e-05,6.909819875872926e-05,7.467774045435075e-05,1330,CADC0873,1,anomaly,0
42,9.328747833333332e-06,8.800288852210185e-06,-1.04136e-05,2.96126e-05,1.108185e-05,4.00262e-05,-3.7759609999999982e-06,5.55397e-06,1.4316625000000001e-05,1.9008189999999998e-05,8.762655e-06,-0.379687427285944,0.014950647274076356,8.928557484131015e-08,2.1789579636768466e-08,1.0399310569105689e-07,1.657592745284342e-06,5.996186199999999e-06,-2.9485999999999996e-06,3.993799999999999e-07,8.9447862e-06,6.90776604085076e-09,1.2824609936378423e-05,7.744508388233486e-11,5.0,5.048780487804878,0.2154088016177524,15,-0.00012988727296889548,9.844330975954186e-05,0.00016297787860844635,-6.529595128482023e-05,7.117066180171598e-05,9.658583931138069e-05,1331,CADC0873,1,anomaly,0
38,4.425111105263156e-06,2.2983435110811103e-05,-3.60601e-05,3.46864e-05,5.72832e-06,7.07465e-05,-3.115e-05,-9.584135000000001e-06,2.6155875e-05,3.304692e-05,3.574001e-05,-0.2864516888822141,-1.1702154228802002,2.06827235321151e-07,-1.4706408161943303e-05,1.431041081081081e-07,6.910135014356728e-07,1.3566384e-06,-9.460400000000002e-07,2.1125999999999974e-07,2.3026784000000004e-06,2.081715611589794e-08,2.3405552712695935e-05,5.282382894928645e-10,5.0,5.0,0.0,2,-0.0005510442868143422,0.0002530305232976948,0.0006063614860386768,-9.56937998083452e-06,6.31949501649756e-05,6.391537185663042e-05,1332,CADC0873,0,nominal,1
36,1.1682337277777777e-05,1.961993923949273e-05,-1.88106e-05,3.92566e-05,1.15426e-05,5.80672e-05,-1.370495e-05,-7.4034475e-06,3.073105e-05,3.75116e-05,3.8134497499999995e-05,-0.018014485998541732,-1.479612759466256,-5.748342244530239e-08,1.6712136741741738e-05,-5.352251428571426e-08,7.112329430268045e-07,1.416436e-06,-1.2297344e-06,-7.165999999999992e-08,2.6461704e-06,1.8771084721193137e-08,2.283460137670773e-05,3.849420157613865e-10,5.0,5.0,0.0,2,-0.00048562745504333865,-0.00010601786147681406,0.0004970651989870009,1.2762531623211936e-05,-2.2136673641703752e-05,2.555219233946055e-05,1333,CADC0873,0,nominal,1
40,3.84759e-06,2.6044649051645234e-05,-3.8859e-05,4.00534e-05,3.861875e-06,7.89124e-05,-3.350043e-05,-1.7200200000000002e-05,2.855955e-05,3.8144729999999996e-05,4.5759750000000005e-05,-0.10891153718419537,-1.3250035329098493,-1.5626932120075042e-07,1.9083848817073148e-05,-1.0317128205128204e-07,7.988577199704635e-07,1.247936e-06,-1.378266e-06,-1.6985999999999975e-07,2.626202e-06,2.77251077212586e-08,2.6327318379042423e-05,6.78323744223365e-10,5.0,5.0,0.0,2,-0.000663301513036276,-0.00030593612251787457,0.0007304558906994213,2.3644122387421994e-05,-4.7152312176800874e-05,5.274831814465627e-05,1334,CADC0873,0,nominal,1
24,4.199355833333333e-06,2.0787553244333076e-05,-3.34179e-05,3.30897e-05,4.96493e-06,6.65076e-05,-2.325759e-05,-1.193815e-05,2.3376550000000002e-05,3.071557e-05,3.53147e-05,-0.1713660003278729,-1.2352276923791212,1.2724312695652178e-07,-3.1171239666666646e-06,1.4863826086956516e-07,1.0950952156400242e-06,1.761396e-06,-1.301626e-06,1.627800000000005e-07,3.0630220000000003e-06,1.0794167023222398e-08,2.1207474137693373e-05,4.3212236988598263e-10,5.0,5.0,0.0,2,-0.0003472024580128269,1.238171010627105e-06,0.00034720466574860484,-1.3998180399302857e-05,4.2290856125488024e-05,4.454734073228339e-05,1335,CADC0873,0,nominal,1
18,-9.895114222222222e-06,8.301415329385939e-06,-2.51068e-05,9.01209e-07,-9.134635e-06,2.6008009e-05,-2.0789159999999998e-05,-1.6786450000000003e-05,-2.1754825000000002e-06,2.4942730000000014e-07,1.4610967500000002e-05,-0.250142039771433,-1.2236902158894214,-9.381830629514963e-08,-5.9078362046783625e-06,-9.45258823529412e-08,5.764343741750805e-07,6.826180000000001e-07,-9.607400000000002e-07,-1.075544e-07,1.6433580000000003e-06,3.00288207495219e-09,1.2916144236643857e-05,6.891349647096384e-11,5.0,5.0,0.0,2,-9.509862960388719e-05,-4.16035675307339e-05,0.00010380080049701769,2.6910407059375697e-06,-1.3809563374498126e-05,1.406931912621549e-05,1336,CADC0873,0,nominal,0
25,3.1137224e-06,2.5609185904343977e-05,-3.72222e-05,3.99677e-05,3.6325e-06,7.71899e-05,-2.838638e-05,-2.16913e-05,2.67467e-05,3.774222e-05,4.8438e-05,0.03762922035650914,-1.434903236797842,-4.140526307692309e-08,5.598038184615386e-06,-9.341583333333328e-08,1.3329229958074495e-06,2.198508e-06,-2.0963419999999996e-06,1.577000000000002e-07,4.29485e-06,1.6638141746687805e-08,2.579778420460781e-05,6.558304026832503e-10,5.0,5.0,0.0,2,-0.00044654534962153194,-4.909705813822867e-05,0.00044923631908656364,2.418480549275442e-05,-3.809135724426457e-05,4.5120464463838926e-05,1337,CADC0873,0,nominal,1
21,-3.8443771428571434e-06,1.88767126449519e-05,-3.73984e-05,2.04283e-05,-2.87186e-06,5.782669999999999e-05,-3.31529e-05,-1.46657e-05,1.45954e-05,1.85593e-05,2.9261099999999997e-05,-0.3458070384860442,-1.1383350977363074,3.2838425194805184e-07,-2.0263589740259735e-05,2.3869499999999995e-07,1.0027922683795483e-06,1.861988e-06,-1.296154e-06,3.628299999999997e-07,3.158142e-06,7.7932998338288e-09,1.9264202965516366e-05,3.5633028028008703e-10,5.0,5.0,0.0,2,-0.0002529680191756916,0.00010515502584305914,0.0002739532773772336,-8.268486202938837e-06,3.5654320200517964e-05,3.660052476467043e-05,1338,CADC0873,0,nominal,0
23,2.4323095652173904e-06,2.3881829961758446e-05,-4.22669e-05,3.45139e-05,4.90471e-06,7.678080000000001e-05,-3.30754e-05,-1.384795e-05,2.42296e-05,3.1908920000000003e-05,3.807755e-05,-0.321102659538515,-1.0576735040435588,-2.587702411067194e-07,1.666467282608695e-05,-2.538163636363636e-07,1.2615473772227844e-06,1.62794e-06,-2.596986e-06,-2.411100000000001e-07,4.224926e-06,1.3253932439298e-08,2.400537298488385e-05,5.703418023223435e-10,5.0,5.0,0.0,2,-0.0003443319076030718,-0.00015306303570556122,0.00037681926104297307,2.2065182959848843e-05,-6.470039015043811e-05,6.835943815356086e-05,1339,CADC0873,0,nominal,1
23,1.2045230434782597e-06,2.8105177234315578e-05,-4.19558e-05,4.16568e-05,6.0868e-07,8.36126e-05,-3.367472e-05,-2.560525e-05,2.84721e-05,3.851924e-05,5.407735e-05,0.009791759934550667,-1.462984818707155,7.206582608695658e-08,-2.759097391304349e-06,7.092090909090909e-08,1.5739038959117174e-06,2.6297199999999997e-06,-2.216256e-06,1.873300000000001e-07,4.845976e-06,1.82010928520949e-08,2.8130976931748405e-05,7.899009873722906e-10,5.0,5.0,0.0,2,-0.00045552783720429515,-2.900323397829099e-05,0.00045645021420656856,2.457689315350656e-06,1.0082820768424889e-05,1.0378030228274009e-05,1340,CADC0873,0,nominal,1
21,-3.3697836190476197e-06,2.166610144229322e-05,-3.69813e-05,2.64189e-05,-2.68531e-07,6.34002e-05,-3.22998e-05,-2.41333e-05,1.66886e-05,2.44668e-05,4.08219e-05,-0.07295906444490402,-1.471265228170026,-4.030153506493507e-08,-1.3547068658008654e-06,-4.681500000000002e-08,1.3342152092749893e-06,1.9149820000000002e-06,-2.0509737999999998e-06,7.730999999999977e-08,3.9659558e-06,1.0096283260285786e-08,2.192659101061864e-05,4.694199517077404e-10,5.0,5.0,0.0,2,-0.00031566338816018004,-5.8828886778226025e-05,0.00032109844681083374,-5.301219381273693e-06,-1.4525675682792619e-05,1.546279990719872e-05,1341,CADC0873,0,nominal,0
